Pd,Tin,RHin,Tout,RHout,Pa,Ws,Wd,SR,Td,RHd,NVR
0.12,24.7,56,28.0,62.5,993.2,1.8,127.8,0.0,-3.3,-6.5,17.403
0.14,25.0,61,28.0,62.6,993.2,1.0,160.5,0.01,-3.0,-1.6,8.554
0.09,25.0,61,27.9,62.9,993.2,1.7,111.8,0.0,-2.9,-1.9,17.403
0.1,25.1,62,27.9,62.8,993.2,0.9,169.4,0.01,-2.8,-0.8,10.914000000000001
0.1,25.1,62,27.9,62.8,993.2,1.7,137.2,0.0,-2.8,-0.8,7.374
0.09,25.3,58,27.8,62.8,993.2,1.7,136.8,0.0,-2.5,-4.8,6.784
0.1,24.5,51,27.8,62.8,993.2,1.0,150.1,0.0,-3.3,-11.8,10.029
0.11,24.4,50,27.7,62.8,993.2,1.1,188.8,0.01,-3.3,-12.8,13.568
0.11,24.4,49,27.7,62.9,993.3,0.8,130.8,0.0,-3.3,-13.9,5.899
0.11,24.4,48,27.7,62.9,993.3,0.8,122.1,0.02,-3.3,-14.9,10.029
0.11,24.4,48,27.7,63.1,993.3,1.5,218.6,0.0,-3.3,-15.1,15.338
0.1,24.4,48,27.7,63.0,993.3,1.7,154.9,0.0,-3.3,-15.0,13.863
0.1,24.6,53,27.7,63.0,993.3,0.4,167.1,0.01,-3.1,-10.0,8.849
0.1,24.5,51,27.7,63.0,993.3,1.8,119.2,0.0,-3.2,-12.0,3.8339999999999996
0.1,24.4,50,27.7,63.2,993.3,2.5,138.9,0.01,-3.3,-13.2,3.54
0.1,24.4,49,27.6,63.3,993.2,1.9,137.0,0.0,-3.2,-14.3,7.374
0.1,24.4,48,27.6,63.2,993.2,2.0,120.4,0.0,-3.2,-15.2,4.4239999999999995
0.09,24.4,48,27.6,63.3,993.2,0.9,112.3,0.01,-3.2,-15.3,21.531999999999996
0.12,24.4,48,27.6,63.4,993.2,1.4,136.3,0.0,-3.2,-15.4,18.582
0.1,24.4,52,27.5,63.5,993.2,1.4,122.7,0.01,-3.1,-11.5,13.273
0.08,24.9,58,27.5,63.6,993.2,1.9,131.4,0.0,-2.6,-5.6,19.172
0.14,24.4,47,27.5,63.8,993.2,1.6,128.6,0.01,-3.1,-16.8,15.927999999999999
0.09,24.7,56,27.5,64.0,993.3,2.5,152.9,0.0,-2.8,-8.0,19.467
0.08,25.0,61,27.4,64.0,993.3,2.9,139.7,0.01,-2.4,-3.0,17.403
0.09,25.0,61,27.4,64.0,993.3,2.8,134.9,0.0,-2.4,-3.0,17.108
0.11,25.1,62,27.4,64.0,993.3,1.9,138.6,0.0,-2.3,-2.0,13.568
0.13,25.1,62,27.4,64.2,993.3,2.8,145.5,0.0,-2.3,-2.2,12.683
0.06,25.3,58,27.3,64.5,993.3,2.8,138.0,0.02,-2.0,-6.5,15.633
0.11,24.5,51,27.3,64.7,993.3,2.7,137.4,0.0,-2.8,-13.7,7.374
0.08,24.4,50,27.2,65.0,993.3,2.6,137.1,0.0,-2.8,-15.0,8.259
0.1,24.4,49,27.2,65.1,993.3,2.0,145.2,0.01,-2.8,-16.1,13.568
0.12,24.4,48,27.2,65.3,993.3,2.6,141.8,0.0,-2.8,-17.3,12.093
0.1,24.4,48,27.1,65.5,993.3,2.6,130.1,0.01,-2.7,-17.5,5.013999999999999
0.11,24.4,48,27.1,65.7,993.3,1.7,146.1,0.0,-2.7,-17.7,14.453
0.11,24.4,52,27.1,65.8,993.4,2.0,125.5,0.01,-2.7,-13.8,15.338
0.11,24.9,58,27.0,65.9,993.4,2.3,139.5,0.0,-2.1,-7.9,12.978
0.1,24.4,47,27.0,66.2,993.4,2.1,107.0,0.01,-2.6,-19.2,7.374
0.09,24.7,56,27.0,66.4,993.5,1.4,135.9,0.0,-2.3,-10.4,13.273
0.12,25.0,61,26.9,66.4,993.5,1.7,140.2,0.01,-1.9,-5.4,16.223
0.09,25.0,61,26.9,66.6,993.5,2.5,124.3,0.0,-1.9,-5.6,21.826999999999998
0.1,24.4,48,26.9,66.6,993.5,1.0,304.7,0.0,-2.5,-18.6,3.8339999999999996
0.11,24.4,48,26.9,66.9,993.5,1.2,186.1,0.01,-2.5,-18.9,12.978
0.12,24.4,52,26.9,66.8,993.5,2.2,133.3,0.0,-2.5,-14.8,7.374
0.1,24.9,58,26.8,66.9,993.5,2.2,171.7,0.0,-1.9,-8.9,14.453
0.12,24.4,47,26.8,67.1,993.5,1.8,160.2,0.0,-2.4,-20.1,22.712
0.11,24.7,56,26.8,67.1,993.5,1.7,120.5,0.0,-2.1,-11.1,9.144
0.1,25.0,61,26.8,67.3,993.5,2.9,149.3,0.0,-1.8,-6.3,6.194
0.12,25.0,53,26.8,67.4,993.5,3.3,127.7,0.02,-1.8,-14.4,7.669
0.11,25.1,53,26.7,67.5,993.5,2.1,143.3,0.0,-1.6,-14.5,15.633
0.1,25.2,53,26.7,67.5,993.5,1.9,100.5,0.0,-1.5,-14.5,13.568
0.1,25.3,56,26.7,67.6,993.6,1.1,170.8,0.0,-1.4,-11.6,5.899
0.09,25.3,58,26.7,67.8,993.6,1.4,108.9,0.01,-1.4,-9.8,18.288
0.09,25.3,60,26.7,68.0,993.7,1.8,184.6,0.0,-1.4,-8.0,33.625
0.14,25.4,62,26.7,68.1,993.7,2.4,142.7,0.0,-1.3,-6.1,23.006999999999998
0.13,25.4,62,26.6,68.1,993.7,1.2,113.9,0.0,-1.2,-6.1,4.718999999999999
0.21,25.4,62,26.6,68.1,993.7,1.9,137.1,0.01,-1.2,-6.1,21.531999999999996
0.11,25.4,62,26.6,68.3,993.7,2.1,123.8,0.0,-1.2,-6.3,11.798
0.16,25.5,62,26.6,68.4,993.7,2.7,135.2,0.0,-1.1,-6.4,20.941999999999997
0.11,25.6,62,26.5,68.5,993.8,1.9,118.3,0.0,-0.9,-6.5,12.093
0.15,25.6,62,26.5,68.7,993.8,1.7,177.3,0.0,-0.9,-6.7,13.273
0.11,25.6,62,26.5,68.8,993.9,2.1,123.4,0.01,-0.9,-6.8,7.374
0.1,25.6,59,26.4,68.9,993.9,2.3,123.4,0.0,-0.8,-9.9,22.416999999999998
0.1,25.5,56,26.3,69.2,994.0,3.4,134.1,0.0,-0.8,-13.2,10.914000000000001
0.1,25.4,54,26.3,69.4,994.0,2.1,130.2,0.0,-0.9,-15.4,9.734
0.09,25.3,53,26.2,69.6,994.0,2.1,129.1,0.0,-0.9,-16.6,14.453
0.1,25.2,51,26.2,69.7,994.0,2.3,156.2,0.0,-1.0,-18.7,10.324000000000002
0.13,25.1,50,26.2,69.9,994.0,2.2,126.4,0.0,-1.1,-19.9,21.531999999999996
0.1,25.0,50,26.1,70.0,994.0,2.1,175.5,0.01,-1.1,-20.0,15.927999999999999
0.14,25.1,53,26.1,70.0,994.0,1.0,110.3,0.0,-1.0,-17.0,17.108
0.13,25.1,54,26.1,70.2,994.0,2.3,135.5,0.0,-1.0,-16.2,8.259
0.11,25.1,55,26.0,70.3,994.0,1.4,159.8,0.0,-0.9,-15.3,5.604
0.16,25.1,56,26.0,70.3,994.0,1.8,139.6,0.0,-0.9,-14.3,12.388
0.1,25.2,57,26.0,70.5,994.1,2.2,166.8,0.0,-0.8,-13.5,8.259
0.11,25.2,58,26.0,70.6,994.1,1.4,150.8,0.0,-0.8,-12.6,16.813
0.11,25.2,59,26.0,70.6,994.1,1.7,155.8,0.0,-0.8,-11.6,10.029
0.1,25.2,60,26.0,70.6,994.1,1.5,143.2,0.0,-0.8,-10.6,8.259
0.09,25.2,60,26.0,70.8,994.2,1.7,120.4,0.01,-0.8,-10.8,13.273
0.11,25.3,61,25.9,70.8,994.2,1.4,149.2,0.0,-0.6,-9.8,13.273
0.09,25.3,61,25.9,70.9,994.1,2.6,171.1,0.0,-0.6,-9.9,10.914000000000001
0.09,25.3,62,25.9,70.9,994.1,1.4,116.2,0.0,-0.6,-8.9,12.683
0.11,25.3,62,25.9,71.0,994.0,2.8,127.3,0.0,-0.6,-9.0,15.043
0.1,25.3,62,25.9,71.2,994.0,3.2,117.9,0.0,-0.6,-9.2,21.826999999999998
0.07,25.4,62,25.8,71.2,993.9,2.5,126.4,0.0,-0.4,-9.2,6.784
0.08,25.4,62,25.8,71.2,993.8,1.9,155.4,0.0,-0.4,-9.2,16.518
0.09,25.4,62,25.7,71.4,993.8,1.8,122.1,0.0,-0.3,-9.4,19.467
0.07,25.5,62,25.7,71.5,993.8,1.9,117.9,0.0,-0.2,-9.5,5.309
0.09,25.5,62,25.7,71.6,993.8,1.7,153.3,0.0,-0.2,-9.6,5.013999999999999
0.06,25.6,62,25.7,71.5,993.8,1.8,131.9,0.0,-0.1,-9.5,11.503
0.07,25.6,61,25.7,71.5,993.8,1.8,161.5,0.0,-0.1,-10.5,7.669
0.07,25.6,61,25.6,71.5,993.9,3.0,133.0,0.0,0.0,-10.5,2.655
0.1,25.6,61,25.6,71.4,993.9,2.1,141.3,0.0,0.0,-10.4,12.978
0.1,25.7,61,25.6,71.5,993.9,1.8,147.3,0.0,0.1,-10.5,5.604
0.09,25.7,61,25.6,71.3,993.9,1.5,171.2,0.0,0.1,-10.3,16.518
0.11,25.7,61,25.6,71.4,993.9,1.5,144.1,0.0,0.1,-10.4,12.978
0.09,25.8,60,25.6,71.5,993.9,2.3,106.4,0.0,0.2,-11.5,10.914000000000001
0.09,25.7,58,25.5,71.5,993.9,2.0,113.9,0.0,0.2,-13.5,10.914000000000001
0.07,25.7,56,25.5,71.7,993.8,2.6,131.8,0.0,0.2,-15.7,9.734
0.07,25.5,62,25.5,71.4,993.9,2.0,132.2,0.0,0.0,-9.4,8.849
0.09,25.6,62,25.5,71.2,993.8,2.2,137.4,0.0,0.1,-9.2,5.604
0.07,25.6,61,25.4,71.3,993.8,2.3,149.1,0.0,0.2,-10.3,13.568
0.1,25.6,61,25.4,71.5,993.8,1.7,150.2,0.0,0.2,-10.5,6.784
0.09,25.6,61,25.4,71.6,993.8,2.0,161.5,0.0,0.2,-10.6,13.568
0.12,25.7,61,25.4,71.8,993.8,1.0,167.8,0.0,0.3,-10.8,16.223
0.11,25.7,61,25.4,71.8,993.9,1.9,166.0,0.0,0.3,-10.8,5.309
0.09,25.7,61,25.3,71.9,993.9,2.3,135.4,0.0,0.4,-10.9,3.8339999999999996
0.1,25.8,60,25.3,71.9,993.9,1.7,156.2,0.0,0.5,-11.9,17.108
0.09,25.8,60,25.3,72.0,993.9,1.0,290.7,0.0,0.5,-12.0,10.029
0.13,25.6,57,25.3,72.1,993.9,1.7,99.5,0.0,0.3,-15.1,10.324000000000002
0.13,25.5,56,25.2,71.9,993.9,1.8,160.7,0.0,0.3,-15.9,7.669
0.1,25.5,55,25.2,71.9,993.8,1.4,130.6,0.0,0.3,-16.9,11.503
0.09,25.5,57,25.2,71.9,993.8,1.2,153.5,0.0,0.3,-14.9,13.568
0.09,25.5,59,25.2,71.9,993.8,1.7,114.5,0.0,0.3,-12.9,9.439
0.09,25.5,59,25.2,71.9,993.8,1.3,157.2,0.0,0.3,-12.9,5.604
0.08,25.4,58,25.1,71.9,993.8,0.9,230.2,0.0,0.3,-13.9,16.223
0.09,25.3,55,25.2,71.9,993.8,1.7,172.6,0.0,0.1,-16.9,12.978
0.07,25.2,53,25.1,72.0,993.8,1.1,184.8,0.0,0.1,-19.0,4.718999999999999
0.07,25.2,54,25.1,72.2,993.8,1.9,144.3,0.0,0.1,-18.2,3.8339999999999996
0.07,25.2,56,25.1,72.4,993.8,0.8,169.0,0.0,0.1,-16.4,9.439
0.05,25.3,57,25.1,72.5,993.8,1.2,135.8,0.0,0.2,-15.5,10.029
0.06,25.3,58,25.1,72.7,993.8,1.6,95.9,0.0,0.2,-14.7,5.309
0.08,25.3,59,25.1,72.8,993.8,2.4,164.2,0.0,0.2,-13.8,12.388
0.05,25.3,59,25.0,72.9,993.8,2.4,125.4,0.0,0.3,-13.9,23.302
0.09,25.3,60,25.0,73.0,993.8,1.6,115.8,0.0,0.3,-13.0,12.093
0.05,25.3,61,25.0,73.3,993.8,1.6,121.3,0.0,0.3,-12.3,10.619000000000002
0.06,25.3,61,25.0,73.7,993.8,2.9,123.2,0.0,0.3,-12.7,7.374
0.07,25.4,62,24.9,74.0,993.8,2.3,125.8,0.0,0.5,-12.0,20.647
0.07,25.4,62,24.9,74.1,993.8,2.6,119.5,0.0,0.5,-12.1,11.208
0.06,25.4,62,24.8,74.3,993.8,2.0,127.6,0.0,0.6,-12.3,17.993
0.06,25.5,61,24.8,74.5,993.9,2.2,139.2,0.0,0.7,-13.5,3.54
0.07,25.5,61,24.8,74.6,993.9,0.9,123.7,0.0,0.7,-13.6,11.798
0.12,25.6,61,24.7,74.7,993.9,2.2,167.4,0.0,0.9,-13.7,20.057000000000002
0.11,25.6,61,24.7,74.9,993.9,2.5,140.4,0.0,0.9,-13.9,12.978
0.07,25.7,61,24.7,75.0,993.8,3.3,131.6,0.0,1.0,-14.0,12.388
0.12,25.7,61,24.7,75.1,993.9,2.5,135.8,0.0,1.0,-14.1,5.309
0.09,25.7,61,24.7,75.2,993.9,2.7,114.7,0.0,1.0,-14.2,14.453
0.15,25.7,61,24.7,75.2,993.9,2.3,130.7,0.0,1.0,-14.2,17.108
0.07,25.8,61,24.6,75.2,993.9,2.3,118.3,0.0,1.2,-14.2,7.079
0.06,25.8,61,24.6,75.2,994.0,1.3,134.0,0.0,1.2,-14.2,20.647
0.09,25.8,58,24.6,75.4,994.0,1.3,162.8,0.0,1.2,-17.4,15.338
0.07,25.7,55,24.6,75.5,994.0,1.9,119.5,0.0,1.1,-20.5,21.531999999999996
0.1,26.9,53,29.6,86.5,990.8,4.6,94.4,0.02,-2.7,-33.5,7.079
0.1,26.9,54,29.7,86.8,990.8,2.8,96.6,0.01,-2.8,-32.8,6.784
0.12,26.9,54,29.7,86.9,990.8,3.9,100.1,0.02,-2.8,-32.9,3.245
0.12,27.0,55,29.7,87.3,990.8,2.8,101.8,0.01,-2.7,-32.3,7.9639999999999995
0.12,27.0,56,29.8,87.5,990.8,3.0,97.3,0.02,-2.8,-31.5,2.95
0.12,27.0,56,30.0,87.3,990.8,2.7,114.1,0.01,-3.0,-31.3,5.604
0.13,27.0,55,30.0,87.5,990.8,2.0,94.7,0.02,-3.0,-32.5,11.798
0.11,26.9,53,30.1,88.2,990.8,3.1,87.5,0.02,-3.2,-35.2,10.029
0.12,26.9,52,30.1,88.4,990.7,3.6,78.3,0.01,-3.2,-36.4,15.043
0.11,26.8,51,30.1,88.2,990.7,3.0,96.6,0.02,-3.3,-37.2,8.849
0.11,26.8,50,30.1,88.3,990.7,2.7,90.1,0.02,-3.3,-38.3,19.172
0.1,26.8,50,29.9,88.7,990.7,3.8,88.9,0.01,-3.1,-38.7,6.784
0.11,26.8,52,29.8,88.6,990.6,3.0,73.9,0.02,-3.0,-36.6,8.849
0.1,26.9,53,29.9,88.4,990.6,2.2,75.1,0.02,-3.0,-35.4,10.914000000000001
0.1,26.9,53,29.9,88.6,990.6,2.4,73.8,0.01,-3.0,-35.6,7.374
0.11,26.9,55,29.9,88.8,990.6,2.1,87.8,0.02,-3.0,-33.8,10.619000000000002
0.1,26.9,55,29.9,88.4,990.6,2.4,75.8,0.01,-3.0,-33.4,2.655
0.1,26.9,54,30.0,88.4,990.6,2.0,62.7,0.02,-3.1,-34.4,10.324000000000002
0.1,26.9,52,30.1,88.5,990.5,2.2,66.2,0.02,-3.2,-36.5,17.403
0.09,26.8,51,30.0,88.6,990.5,2.0,57.1,0.01,-3.2,-37.6,11.208
0.09,26.7,50,30.1,88.9,990.5,2.7,53.7,0.02,-3.4,-38.9,7.9639999999999995
0.09,26.7,49,30.1,89.0,990.5,2.0,80.2,0.01,-3.4,-40.0,4.4239999999999995
0.09,26.7,49,30.2,88.9,990.6,2.6,94.2,0.02,-3.5,-39.9,2.065
0.09,26.7,50,30.2,88.7,990.5,2.7,79.6,0.01,-3.5,-38.7,6.194
0.09,26.8,52,30.2,88.8,990.5,1.7,62.8,0.01,-3.4,-36.8,9.734
0.08,26.8,53,30.3,89.1,990.5,2.8,58.8,0.01,-3.5,-36.1,12.978
0.09,26.8,53,30.4,89.5,990.5,2.6,75.5,0.01,-3.6,-36.5,4.129
0.1,26.9,54,30.6,89.7,990.6,2.1,92.6,0.02,-3.7,-35.7,6.194
0.09,26.9,55,30.6,89.6,990.6,3.3,90.3,0.01,-3.7,-34.6,7.669
0.1,26.9,55,30.6,89.5,990.6,3.4,107.7,0.01,-3.7,-34.5,7.079
0.09,26.8,54,30.6,90.0,990.6,3.6,113.4,0.02,-3.8,-36.0,7.079
0.09,26.8,52,30.5,90.4,990.6,3.3,98.9,0.02,-3.7,-38.4,13.273
0.09,26.7,50,30.5,90.9,990.6,2.5,86.0,0.02,-3.8,-40.9,4.718999999999999
0.08,26.7,50,30.5,90.7,990.6,2.2,93.3,0.02,-3.8,-40.7,5.899
0.08,26.6,49,30.5,90.4,990.6,2.7,90.7,0.02,-3.9,-41.4,7.374
0.08,26.7,50,30.4,90.2,990.6,2.7,103.5,0.01,-3.7,-40.2,4.718999999999999
0.1,26.7,51,30.4,90.3,990.6,2.0,103.1,0.02,-3.7,-39.3,16.223
0.08,26.8,52,30.3,90.3,990.6,2.1,82.8,0.02,-3.5,-38.3,3.54
0.09,26.8,53,30.3,90.3,990.6,2.0,89.7,0.01,-3.5,-37.3,14.748
0.1,26.8,54,30.3,90.3,990.5,2.0,102.5,0.01,-3.5,-36.3,11.503
0.09,26.8,55,30.2,90.1,990.5,1.7,77.8,0.01,-3.4,-35.1,8.849
0.1,26.8,54,30.1,90.0,990.5,1.7,82.7,0.02,-3.3,-36.0,15.043
0.08,26.8,52,30.1,90.0,990.5,1.7,97.9,0.0,-3.3,-38.0,13.568
0.09,26.7,51,30.1,90.0,990.4,2.6,90.4,0.02,-3.4,-39.0,11.208
0.07,26.7,51,30.0,90.3,990.4,2.6,82.2,0.02,-3.3,-39.3,1.475
0.08,26.6,50,29.9,90.3,990.4,1.9,89.8,0.0,-3.3,-40.3,3.8339999999999996
0.07,26.6,48,29.8,90.6,990.4,2.1,79.3,0.02,-3.2,-42.6,4.718999999999999
0.07,26.5,48,29.7,91.0,990.3,1.8,106.2,0.02,-3.2,-43.0,4.4239999999999995
0.07,26.5,50,29.7,91.2,990.3,1.8,112.3,0.01,-3.2,-41.2,6.194
0.07,26.6,51,29.7,91.3,990.3,1.7,101.0,0.02,-3.1,-40.3,7.374
0.08,26.6,52,29.8,91.3,990.3,1.6,75.8,0.01,-3.2,-39.3,3.54
0.07,26.6,53,29.9,91.0,990.3,1.2,87.8,0.01,-3.3,-38.0,6.489
0.07,26.6,54,29.9,90.9,990.3,0.4,68.3,0.02,-3.3,-36.9,10.324000000000002
0.08,26.6,55,30.0,90.7,990.3,0.7,96.2,0.01,-3.4,-35.7,7.374
0.08,26.6,56,30.0,90.6,990.3,1.2,39.1,0.01,-3.4,-34.6,7.079
0.07,26.5,53,30.0,90.5,990.3,1.4,34.2,0.01,-3.5,-37.5,4.129
0.07,26.5,50,30.0,90.7,990.3,1.1,53.2,0.02,-3.5,-40.7,12.683
0.08,26.0,47,30.2,91.2,990.3,1.1,85.9,0.0,-4.2,-44.2,14.158
0.07,25.9,46,30.2,91.6,990.3,0.2,68.0,0.01,-4.3,-45.6,3.245
0.07,25.9,45,30.2,91.8,990.3,0.6,64.9,0.01,-4.3,-46.8,10.619000000000002
0.06,25.8,45,30.3,92.0,990.3,1.1,73.8,0.0,-4.5,-47.0,12.388
0.06,25.8,44,30.4,91.9,990.2,0.8,81.5,0.01,-4.6,-47.9,2.95
0.06,25.7,44,30.4,92.0,990.2,2.3,42.2,0.0,-4.7,-48.0,9.144
0.06,25.6,43,30.4,92.1,990.2,1.9,50.4,0.02,-4.8,-49.1,5.604
0.06,25.6,43,30.3,92.0,990.1,2.1,27.2,0.0,-4.7,-49.0,4.129
0.05,25.6,43,30.4,92.0,990.1,2.4,29.5,0.02,-4.8,-49.0,12.388
0.05,25.6,43,30.4,91.8,990.1,2.2,30.2,0.0,-4.8,-48.8,10.324000000000002
0.05,25.5,43,30.4,91.8,990.1,1.9,40.4,0.02,-4.9,-48.8,10.324000000000002
0.05,25.5,42,30.4,92.0,990.1,2.2,42.1,0.02,-4.9,-50.0,8.259
0.04,25.5,42,30.4,92.2,990.1,2.0,43.8,0.01,-4.9,-50.2,10.029
0.04,25.4,42,30.4,92.1,990.1,2.4,33.4,0.02,-5.0,-50.1,6.489
0.04,25.4,41,30.5,92.1,990.1,2.0,33.8,0.01,-5.1,-51.1,4.718999999999999
0.04,25.4,41,30.5,92.3,990.1,1.8,20.5,0.02,-5.1,-51.3,6.784
0.04,25.3,41,30.5,92.2,990.1,2.4,38.2,0.01,-5.2,-51.2,2.95
0.04,25.3,42,30.5,92.1,990.1,2.0,36.1,0.01,-5.2,-50.1,3.54
0.03,25.3,41,30.5,92.2,990.1,1.8,20.5,0.01,-5.2,-51.2,8.554
0.03,25.3,41,30.4,92.3,990.1,1.7,20.2,0.01,-5.1,-51.3,7.374
0.03,25.2,41,30.3,92.1,990.1,1.7,34.1,0.01,-5.1,-51.1,4.129
0.03,25.2,40,30.1,91.8,990.1,2.5,42.9,0.0,-4.9,-51.8,5.604
0.03,25.1,40,30.0,91.7,990.1,1.8,30.2,0.01,-4.9,-51.7,7.9639999999999995
0.02,25.1,40,30.0,91.7,990.1,2.1,30.0,0.01,-4.9,-51.7,6.489
0.03,25.1,40,29.9,91.9,990.1,1.9,28.8,0.02,-4.8,-51.9,8.849
0.02,25.0,40,29.8,92.1,990.1,0.9,45.7,0.01,-4.8,-52.1,5.604
0.02,25.0,40,29.8,92.2,990.1,1.5,25.0,0.0,-4.8,-52.2,5.604
0.02,25.0,39,29.7,92.0,990.1,1.1,26.4,0.01,-4.7,-53.0,11.798
0.02,24.9,39,29.6,92.0,990.1,1.7,31.3,0.0,-4.7,-53.0,10.619000000000002
0.01,24.9,39,29.5,92.0,990.0,2.9,27.9,0.02,-4.6,-53.0,10.029
0.01,24.9,39,29.5,92.0,990.0,2.5,33.0,0.0,-4.6,-53.0,5.604
0.01,24.8,39,29.4,92.0,990.0,2.3,21.3,0.02,-4.6,-53.0,9.439
0.01,24.8,39,29.4,91.8,990.0,1.8,22.9,0.0,-4.6,-52.8,7.669
0.01,27.8,39,29.4,91.7,990.0,1.6,10.1,0.02,-1.6,-52.7,9.439
0.01,27.7,41,29.3,91.7,990.0,2.5,15.4,0.0,-1.6,-50.7,11.208
0.01,27.7,43,29.3,91.7,990.0,1.7,14.9,0.02,-1.6,-48.7,10.324000000000002
0.0,27.7,45,29.3,91.8,990.0,2.1,31.8,0.01,-1.6,-46.8,7.079
0.0,27.7,46,29.4,92.0,990.0,1.8,39.0,0.0,-1.7,-46.0,7.669
0.0,27.6,47,29.4,92.1,990.0,2.5,43.5,0.01,-1.8,-45.1,6.489
0.0,27.6,49,29.4,92.0,990.0,2.9,33.2,0.0,-1.8,-43.0,8.849
0.0,27.6,50,29.4,91.8,990.0,2.9,37.0,0.01,-1.8,-41.8,5.309
0.0,27.6,51,29.4,91.8,990.1,2.9,45.1,0.0,-1.8,-40.8,5.013999999999999
0.01,27.6,51,29.4,92.0,990.1,2.0,43.7,0.01,-1.8,-41.0,7.079
0.01,27.5,52,29.4,92.1,990.1,1.5,39.1,0.0,-1.9,-40.1,5.013999999999999
0.01,27.5,53,29.4,91.9,990.1,2.2,45.4,0.01,-1.9,-38.9,3.8339999999999996
0.01,27.5,53,29.4,91.8,990.1,1.8,38.3,0.0,-1.9,-38.8,8.554
0.01,27.5,54,29.3,91.7,990.1,2.2,31.0,0.01,-1.8,-37.7,6.784
0.02,27.5,54,29.3,91.5,990.0,2.2,27.9,0.0,-1.8,-37.5,7.669
0.02,25.4,54,29.2,91.5,990.0,2.6,37.5,0.01,-3.8,-37.5,5.309
0.02,25.4,54,29.2,91.8,990.0,1.5,36.7,0.0,-3.8,-37.8,3.54
0.02,25.5,55,29.2,91.8,990.0,1.8,36.9,0.01,-3.7,-36.8,5.604
0.02,25.5,55,29.1,91.8,990.0,2.1,36.4,0.0,-3.6,-36.8,5.899
0.03,25.6,55,29.1,91.8,990.0,2.0,37.4,0.01,-3.5,-36.8,9.439
0.03,25.6,54,29.0,92.0,990.0,1.6,29.0,0.01,-3.4,-38.0,2.95
0.03,25.6,52,29.0,92.1,990.0,1.2,31.0,0.0,-3.4,-40.1,6.194
0.03,25.5,51,29.0,92.2,990.0,2.3,43.6,0.01,-3.5,-41.2,2.065
0.03,25.5,50,28.9,92.4,990.0,2.0,40.5,0.01,-3.4,-42.4,5.899
0.03,25.4,48,28.9,92.4,990.0,3.0,51.8,0.0,-3.5,-44.4,4.4239999999999995
0.03,25.2,47,28.9,92.4,990.0,2.1,31.9,0.01,-3.7,-45.4,9.144
0.03,25.1,46,28.9,92.5,990.0,1.9,26.3,0.0,-3.8,-46.5,5.899
0.03,25.0,46,28.9,92.6,990.0,2.0,27.4,0.01,-3.9,-46.6,6.194
0.03,25.0,45,28.9,92.8,990.0,1.2,14.2,0.01,-3.9,-47.8,5.309
0.03,25.0,47,28.9,92.9,990.0,1.1,14.3,0.0,-3.9,-45.9,7.079
0.03,25.1,49,28.9,93.2,990.0,1.2,12.3,0.01,-3.8,-44.2,7.374
0.03,25.1,50,28.9,93.5,990.0,1.0,23.7,0.0,-3.8,-43.5,8.259
0.02,25.2,51,28.8,93.6,989.9,0.7,360.0,0.01,-3.6,-42.6,7.9639999999999995
0.02,25.2,52,28.8,93.6,990.0,0.1,9.4,0.0,-3.6,-41.6,6.194
0.02,25.2,53,28.9,93.6,990.0,0.0,0.0,0.0,-3.7,-40.6,7.669
0.02,25.2,54,28.9,93.6,990.0,0.4,55.2,0.02,-3.7,-39.6,7.9639999999999995
0.03,25.3,55,29.0,93.5,990.0,1.1,24.9,0.0,-3.7,-38.5,8.554
0.03,25.3,56,29.0,93.5,990.0,1.0,41.7,0.0,-3.7,-37.5,4.4239999999999995
0.03,25.3,56,29.1,93.6,990.0,0.9,32.1,0.0,-3.8,-37.6,7.9639999999999995
0.03,25.4,57,29.2,93.6,990.0,1.0,30.7,0.02,-3.8,-36.6,8.849
0.04,25.4,57,29.3,93.5,989.9,1.3,20.8,0.0,-3.9,-36.5,12.093
0.03,25.4,57,29.4,93.3,989.9,0.8,31.7,0.0,-4.0,-36.3,9.144
0.03,25.5,57,29.5,93.4,989.8,1.9,16.8,0.02,-4.0,-36.4,9.734
0.03,25.5,57,29.5,93.5,989.8,1.6,20.6,0.0,-4.0,-36.5,6.194
0.04,25.6,57,29.5,93.6,989.8,1.9,21.5,0.0,-3.9,-36.6,9.144
0.04,25.6,56,29.6,93.9,989.8,1.7,12.9,0.02,-4.0,-37.9,6.784
0.04,25.6,53,29.6,94.2,989.8,1.3,12.7,0.01,-4.0,-41.2,6.489
0.04,25.5,52,29.6,94.4,989.8,1.9,12.3,0.0,-4.1,-42.4,6.784
0.04,25.4,51,29.7,94.4,989.8,1.7,31.5,0.01,-4.3,-43.4,7.374
0.04,25.3,50,29.8,94.3,989.7,1.9,36.2,0.0,-4.5,-44.3,7.9639999999999995
0.04,25.2,49,29.8,94.4,989.7,1.4,32.2,0.01,-4.6,-45.4,3.54
0.04,25.1,48,29.9,94.6,989.8,1.5,38.0,0.0,-4.8,-46.6,9.144
0.04,25.0,47,30.0,94.6,989.8,1.7,31.4,0.01,-5.0,-47.6,10.029
0.03,25.0,47,30.0,94.5,989.8,1.6,37.1,0.0,-5.0,-47.5,8.849
0.03,24.9,46,30.1,94.6,989.8,1.8,46.5,0.01,-5.2,-48.6,8.849
0.03,24.9,45,30.0,94.6,989.8,1.9,40.2,0.0,-5.1,-49.6,7.9639999999999995
